CCC(C)C(C(=O)OC(/C=C/C=C/C=C/C(=O)O)C1(CO1)C)OC(=O)C(C(C)(C)O)O	BGC0000003_MIBiGv4.0_AF-toxin
COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4[C@H]5C=CO[C@H]5OC4=C1	BGC0000004_MIBiGv4.0_aflatoxin G1
COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4C5C=COC5OC4=C1	BGC0000005_MIBiGv4.0_aflatoxin
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2	BGC0000006_MIBiGv4.0_aflatoxin B1
COc1cc2c(c3c1c4c(c(=O)o3)C(=O)CC4)[C@@H]5CCO[C@@H]5O2	BGC0000006_MIBiGv4.0_aflatoxin B2
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2	BGC0000007_MIBiGv4.0_aflatoxin B1
COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4[C@H]5C=CO[C@H]5OC4=C1	BGC0000007_MIBiGv4.0_aflatoxin G1
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2	BGC0000008_MIBiGv4.0_aflatoxin B1
COc1cc2c(c3c1c4c(c(=O)o3)C(=O)CC4)[C@@H]5CCO[C@@H]5O2	BGC0000008_MIBiGv4.0_aflatoxin B2
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2	BGC0000009_MIBiGv4.0_aflatoxin B1
COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4[C@H]5C=CO[C@H]5OC4=C1	BGC0000009_MIBiGv4.0_aflatoxin G1
COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4C5C=COC5OC4=C1	BGC0000010_MIBiGv4.0_aflatoxin
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2	BGC0000011_MIBiGv4.0_Aflatoxin B1
COc1cc2c(c3c1c4c(c(=O)o3)C(=O)CC4)[C@@H]5CCO[C@@H]5O2	BGC0000011_MIBiGv4.0_Aflatoxin B2
COC1=C2C(=C3[C@@H]4C=CO[C@@H]4OC3=C1)OC5=C(C2=O)C(=CC=C5)O	BGC0000011_MIBiGv4.0_Sterigmatocystin
CCC(C)/C=C(\C)/CCCC(C)/C=C(\C)/C=C(\C)/CC(C)C1=C(C(=C(C(=O)O1)C)O)C	BGC0000012_MIBiGv4.0_alternapyrone
CC1=CC(=CC2=C1C3=CC(=CC(=C3C(=O)O2)O)O)O	BGC0000013_MIBiGv4.0_alternariol
CCC(C)C=C(C)C=CC(=O)C1=C2CC(O)C(C)(O)C(=O)C2=CO1	BGC0000022_MIBiGv4.0_asperfuranone
CCCCCCCC(=O)C1C2CC3=C(COC(\C=C\C)=C3)C(=O)C2(C)OC1=O	BGC0000027_MIBiGv4.0_ankaflavin
[H]\C(C)=C(\[H])C1=CC2=C(CO1)C(=O)[C@]1(C)OC(=O)[C@H](C(=O)CCCCC)[C@@]1([H])C2	BGC0000027_MIBiGv4.0_monascin
CCCCCCCC(=O)C1=C2C=C3C=C(OC=C3C(=O)[C@]2(C)OC1=O)\C=C\C	BGC0000027_MIBiGv4.0_monascorubrin
CCCCCC(=O)C1=C2C=C3C=C(OC=C3C(=O)[C@]2(C)OC1=O)\C=C\C	BGC0000027_MIBiGv4.0_rubropunctatine
CC1=CC(=CC2=C1C(=O)C3=C(O2)C(=C4C(=C3O)C(=O)C=C(C4=O)OC)O)OC	BGC0000030_MIBiGv4.0_bikaverin
CC1=C(C=C2C(=C1OC)CNC2=O)O	BGC0000037_MIBiGv4.0_cichorine
CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12	BGC0000039_MIBiGv4.0_compactin
CC1CCC\C=C\C(=O)C2=C(O)C=C(O)C=C2CC(=O)O1	BGC0000045_MIBiGv4.0_dehydrocurvularin
C[C@@H](O)[C@@H]1O[C@H]1\C=C\[C@@H]1O[C@H]1[C@H](O)C=C	BGC0000046_MIBiGv4.0_depudecin
C1[C@@H](O[C@H]2[C@@]1(C3=C(O2)C=C4C(=C3O)C(=O)C5=C(C=CC(=C5C4=O)O)O)O)O	BGC0000048_MIBiGv4.0_dothistromin
CC1=CC2=C(C(=C1)O)OC3=C(O2)C4(C5C(=CC(=O)C5(C(=O)C4=C(C3=O)O)O)C)C	BGC0000057_MIBiGv4.0_F9775A
CC1=CC2=C(C(=C1)O)OC3=C(O2)C(=O)C(=C4C3(C5C(=CC(=O)C5(C4=O)O)C)C)O	BGC0000057_MIBiGv4.0_F9775B
CC1=CC(=CC(=C1C(=O)O)O)O	BGC0000057_MIBiGv4.0_orsellinic acid
CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)C[C@@H](CCCC[C@H](C[C@@H]([C@H](C)N)O)O)O)OC(=O)C[C@H](CC(=O)O)C(=O)O)OC(=O)C[C@H](CC(=O)O)C(=O)O	BGC0000062_MIBiGv4.0_Fumonisin B1
CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)CCCCCC[C@H](C[C@@H]([C@H](C)N)O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O	BGC0000062_MIBiGv4.0_Fumonisin B2
CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)C[C@@H](CCCCCC[C@@H]([C@@H](C)N)O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O	BGC0000062_MIBiGv4.0_Fumonisin B3
CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)C[C@@H](CCCC[C@H](C[C@@H]([C@H](C)N)O)O)O)OC(=O)C[C@H](CC(=O)O)C(=O)O)OC(=O)C[C@H](CC(=O)O)C(=O)O	BGC0000063_MIBiGv4.0_Fumonisin B1
CCCC[C@@H](C)[C@@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@@H](C)C[C@H](O)CCCC[C@@H](O)C[C@H](O)CN)OC(=O)C[C@@H](CC(=O)O)C(=O)O	BGC0000063_MIBiGv4.0_Fumonisin C1
O([C@H]([C@H](OC(=O)C[C@@H](CC(O)=O)C(O)=O)[C@@H](CCCC)C)C[C@H](CCCCCC[C@@H](O)C[C@H](O)CN)C)C(=O)C[C@@H](CC(O)=O)C(O)=O	BGC0000063_MIBiGv4.0_Fumonisin C2
CCCCC(C)C(C(CC(C)CC(CCCCCCC(CN)O)O)OC(=O)CC(CC(=O)O)C(=O)O)OC(=O)CC(CC(=O)O)C(=O)O	BGC0000063_MIBiGv4.0_Fumonisin C3
CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)C[C@@H](CCCC[C@H](C([C@@H](CN)O)O)O)O)OC(=O)CC(CC(=O)O)C(=O)O)OC(=O)CC(CC(=O)O)C(=O)O	BGC0000063_MIBiGv4.0_hydroxyl-Fumonisin C1
COC(=O)/C(=C/C)/C=C(\C)/C=C(\C)/C=C/C=C(\C)/C(=O)[C@H]1[C@@H](O)[C@@](O)(CCO)NC1=O	BGC0000064_MIBiGv4.0_dihydrofusarin C
COC(=O)/C(=C/C)/C=C(\C)/C=C(\C)/C=C/C=C(\C)/C(=O)[C@]12OC1[C@](O)(CCO)NC2=O	BGC0000064_MIBiGv4.0_epi-fusarin C
C/C=C(/C)\C=C(/C)\C=C(/C)\C=C\C=C(/C)\C(=O)[C@@]12[C@@H](O1)[C@](NC2=O)(CCO)O	BGC0000064_MIBiGv4.0_fusarin C
COC(=O)C(=CC)/C=C(\C)/C=C(\C)/C=C/C=C(\C)/C(=O)[C@@]1(O)C2OCC[C@@]2(O)NC1=O	BGC0000064_MIBiGv4.0_fusarin D
COC1=CC(OC)=C2C(OC3(C(C)CC(=O)C=C3OC)C2=O)=C1	BGC0000070_MIBiGv4.0_epidechlorogriseofulvin
COC1=CC(OC)=C(Cl)C2=C1C(=O)C1(O2)[C@H](C)CC(=O)C=C1OC	BGC0000070_MIBiGv4.0_griseofulvin
CC1C/C=C\C(=O)C2C(O2)CC([C@H](C3=CC(=CC(=C3C(=O)O1)O)OC)O)O	BGC0000076_MIBiGv4.0_hypothemycin
CC1C/C=C\C(=O)C2C(O2)CC([C@H](C3=CC(=CC(=C3C(=O)O1)O)OC)O)O	BGC0000077_MIBiGv4.0_hypothemycin
[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@H](C)CC	BGC0000088_MIBiGv4.0_lovastatin
CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C	BGC0000089_MIBiGv4.0_lovastatin
[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@H](C)CC	BGC0000098_MIBiGv4.0_monacolin K
CCCCCCCC(=O)C1=C2C=C3C=C(OC=C3C(=O)[C@@]2(OC1=O)C)/C=C/C	BGC0000099_MIBiGv4.0_monascorubrin
CC1=CC(=C2C(=C1)C(=O)C3=CC(=CC(=C3C2=O)O)O)O	BGC0000101_MIBiGv4.0_emodin
CC1=CC(C(O)=O)=C(C(=O)C2=C(O)C=CC=C2O)C(O)=C1	BGC0000101_MIBiGv4.0_monodictyphenone
CC(C)=CCC1=CC=C(O)C2=C1OC1=C(C2=O)C2=C(OC[C@H]([C@@H]2O)C(C)=C)C(C)=C1	BGC0000101_MIBiGv4.0_shamixanthone
COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C	BGC0000104_MIBiGv4.0_mycophenolic acid
C1C=C2C(=CC(=O)O2)C(O1)O	BGC0000120_MIBiGv4.0_patulin
CC1=CC(=C(C(=C1)O)C(=O)O)C(=O)C2=C(C(=C(C=C2C(=O)OC)OC)Cl)O	BGC0000121_MIBiGv4.0_Pestheic Acid
CC1=CC(=C(C(=C1)OC2=C(C(=C(C=C2C(=O)OC)OC)Cl)O)C(=O)O)O	BGC0000121_MIBiGv4.0_RES-1214-2
[H][C@@]12C[C@H](OC(C)=O)[C@@]3(C)OC4=C([C@H](O)[C@]3([H])[C@@]1(C)CC[C@H](OC(C)=O)[C@@]2(C)COC(C)=O)C(=O)OC(=C4)C1=CN=CC=C1	BGC0000129_MIBiGv4.0_pyripyropene A
CC1CC2OC2C=CC=CC(=O)CC2=C(C(O)=CC(O)=C2Cl)C(=O)O1	BGC0000134_MIBiGv4.0_radicicol
[H][C@@]12CCCC[C@@]1([H])[C@@H]([C@H](C)C=C2)C1=CC(OC)=C(C=O)C(=O)O1	BGC0000146_MIBiGv4.0_solanapyrone D
COC1=C2C(=C3[C@@H]4C=CO[C@@H]4OC3=C1)OC5=C(C2=O)C(=CC=C5)O	BGC0000152_MIBiGv4.0_sterigmatocystin
C1=C(C=C(C(=CC1=O)O)O)C(=O)O	BGC0000154_MIBiGv4.0_stipitatic acid
CCCCCC(CC(CC(=O)CCCC(=O)CC(CC(=O)CCCCCC(=O)CC(CC(=O)CCCC(=O)CC(CC(=O)CCCC(=O)C)O)O)O)O)O	BGC0000155_MIBiGv4.0_T-toxin
O=C1C2=C(O)C3=C(O)C=C(OC)C=C3C=C2CC(CC(CC(C)=O)=O)(O)C1O	BGC0000156_MIBiGv4.0_1-(2,3,5,10-tetrahydroxy-7-methoxy-4-oxo-1,2,3,4-tetrahydroanthracen-2-yl)pentane-2,4-dione
O=C1C2=C(O)C3=C(O)C=C(O)C=C3C=C2CC4(O)C1(O)C(C(C(C)=O)=C(O)C4)=O	BGC0000156_MIBiGv4.0_desmethyl TAN-1612
CC(=O)C1=C(C2(C(=O)C3=C(CC2(CC1=O)O)C=C4C=C(C=C(C4=C3O)O)OC)O)O	BGC0000156_MIBiGv4.0_TAN-1612
[H][C@]12O[C@@]1([H])C(=O)C(O)=C(C)C2=O	BGC0000160_MIBiGv4.0_terreic acid
C\C=C\C1=CC(=O)[C@@H](O)[C@H]1O	BGC0000161_MIBiGv4.0_isoterrein
COC1=C2C3=C(C(O)=C1)C(O)=C1C(=O)[C@]4(O)C(=O)C(C(N)=O)=C(O)C[C@]4(O)[C@@H](O)C1=C3C[C@]21C(C)=CCCC1(C)C	BGC0000168_MIBiGv4.0_viridicatumtoxin
CC(C)=CCC\C(C)=C\CC\C(C)=C\CC12O[C@@H]1C(=O)C(COC(=O)CC(C)(O)CC(O)=O)=CC2=O	BGC0000170_MIBiGv4.0_yanuthone D
CC(=O)OC1C=COC=C2C1N3C(=O)C45CC6=COC=CC(C6N4C(=O)C3(C2)SS5)OC(=O)C	BGC0000292_MIBiGv4.0_acetylaranotin
CC(=O)N1[C@H]2[C@](C[C@H]3N2C(=O)C4=CC=CC=C4NC3=O)(C5=CC=CC=C51)C(C)(C)C=C	BGC0000293_MIBiGv4.0_acetylaszonalenin
[H][C@]12CCCCN1C(=O)[C@@H](NC(=O)[C@H](CC1=CN(OC)C3=C1C=CC=C3)NC(=O)[C@H](CCCCCC(=O)CC)NC2=O)C(C)CC	BGC0000304_MIBiGv4.0_apicidin
[H][C@@](C)(CC)[C@]1([H])NC(=O)[C@]2([H])CCCN2C(=O)[C@]([H])(CC2=CC=CC=C2)N(C)C(=O)[C@]([H])(CC2=CC=CC=C2)NC(=O)[C@]([H])(C(C)C)N(C)C(=O)[C@]([H])(OC(=O)[C@@]([H])(N(C)C(=O)[C@]([H])(CC(C)C)NC(=O)[C@]([H])(C(C)C)N(C)C1=O)C(C)(C)O)[C@@]([H])(C)CC	BGC0000307_MIBiGv4.0_AbT1
CC(C)CC1C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N1C)C(C)C)CC(C)C)C)C(C)C)CC(C)C)C)C(C)C)CC(C)C)C)C(C)C	BGC0000312_MIBiGv4.0_bassianolide
CC(C)C1OC(=O)C(CC2=CC=CC=C2)N(C)C(=O)C(OC(=O)C(CC2=CC=CC=C2)N(C)C(=O)C(OC(=O)C(CC2=CC=CC=C2)N(C)C1=O)C(C)C)C(C)C	BGC0000313_MIBiGv4.0_beauvericin
CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CCCC(N)C(O)=O)C2=O)C(O)=O	BGC0000317_MIBiGv4.0_cephalosporin C
C=C1CS[C@@H](N=C1C(=O)O)[C@@H](C(=O)O)NC(=O)CCCC[C@H](C(=O)O)N	BGC0000318_MIBiGv4.0_cephalosporin, cefEFG genes
CN1C(=O)C23CC4(C(N2C(=O)C1(SS3)CO)NC5=CC=CC=C54)C67CC89C(=O)N(C(C(=O)N8C6NC1=CC=CC=C71)(SS9)CO)C	BGC0000321_MIBiGv4.0_chaetocin
CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C	BGC0000334_MIBiGv4.0_cyclosporin A
[H][C@@]12CCCN1C(=O)[C@@H](CC=C)OC(=O)CCNC(=O)[C@H](C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](NC2=O)[C@@H](C)CC	BGC0000337_MIBiGv4.0_destruxin A
